year	delta
1839	10
1839	12
1839	11
1839	5
1839	6
1839	5
1839	13
1839	35
1839	5
1839	12
1839	6
1839	16
1839	12
1839	21
1840	6
1840	18
1840	25
1840	15
1840	5
1840	4
1840	5
1840	6
1840	5
1840	6
1840	7
1840	7
1840	4
1840	5
1840	17
1840	5
1840	11
1840	5
1840	14
1840	18
1840	6
1840	11
1840	8
1840	5
1840	6
1840	6
1840	5
1840	18
1840	5
1840	2
1840	6
1840	5
1840	5
1840	17
1840	12
1840	5
1840	10
1841	6
1841	14
1841	5
1841	15
1841	9
1841	4
1841	17
1841	5
1841	13
1841	12
1841	14
1841	6
1841	17
1841	4
1841	5
1841	11
1841	17
1841	11
1841	4
1841	6
1841	10
1841	6
1841	3
1841	4
1841	4
1841	5
1841	5
1841	17
1841	6
1841	19
1841	36
1841	25
1841	13
1841	20
1841	19
1841	5
1841	8
1841	7
1841	5
1841	4
1841	10
1841	5
1841	5
1841	6
1841	8
1841	7
1841	15
1841	6
1841	7
1841	5
1841	17
1841	10
1841	5
1841	14
1842	6
1842	12
1842	13
1842	13
1842	15
1842	3
1842	5
1842	7
1842	7
1842	5
1842	13
1842	14
1842	13
1842	10
1842	18
1842	13
1842	15
1842	9
1842	12
1842	13
1842	5
1842	6
1842	14
1842	5
1842	6
1842	7
1842	5
1842	13
1842	11
1842	12
1842	14
1842	6
1842	7
1842	6
1842	13
1842	13
1842	6
1842	15
1842	11
1842	12
1842	12
1842	5
1842	8
1842	78
1842	7
1842	20
1842	5
1842	5
1842	7
1842	12
1842	5
1842	5
1842	15
1842	11
1842	12
1842	5
1842	5
1842	14
1842	6
1842	11
1842	13
1842	9
1842	12
1842	13
1842	17
1842	12
1842	12
1842	6
1842	5
1842	11
1842	15
1842	12
1842	6
1842	11
1842	13
1843	5
1843	16
1843	16
1843	9
1843	12
1843	22
1843	14
1843	17
1843	5
1843	19
1843	25
1843	10
1843	16
1843	12
1843	12
1843	6
1843	7
1843	13
1843	4
1843	6
1843	5
1843	6
1843	11
1843	7
1843	17
1843	11
1843	20
1843	4
1843	13
1843	4
1843	15
1843	5
1843	14
1843	5
1843	5
1843	7
1843	14
1843	12
1843	5
1843	6
1843	5
1843	4
1843	6
1843	5
1843	6
1843	13
1843	12
1843	5
1843	5
1843	6
1843	6
1843	4
1843	17
1843	5
1843	13
1843	11
1843	13
1843	13
1843	5
1843	13
1843	7
1843	10
1843	5
1843	10
1843	12
1843	8
1843	4
1843	12
1843	6
1843	11
1843	12
1843	4
1843	6
1843	5
1843	6
1843	10
1843	10
1843	4
1843	10
1843	11
1843	14
1844	14
1844	4
1844	23
1844	4
1844	14
1844	11
1844	5
1844	5
1844	7
1844	12
1844	13
1844	11
1844	11
1844	4
1844	14
1844	6
1844	13
1844	6
1844	9
1844	4
1844	6
1844	13
1844	9
1844	7
1844	14
1844	12
1844	15
1844	6
1844	5
1844	14
1844	11
1844	17
1844	5
1844	5
1844	15
1844	12
1844	4
1844	8
1844	5
1844	13
1844	5
1844	5
1844	12
1844	11
1844	8
1844	4
1844	13
1844	5
1844	5
1844	5
1844	4
1844	4
1844	16
1844	15
1844	4
1844	5
1844	14
1844	4
1844	4
1844	19
1844	11
1844	4
1844	5
1844	12
1844	8
1844	4
1844	5
1844	13
1844	4
1844	11
1844	12
1844	4
1844	4
1844	16
1844	5
1844	6
1844	11
1844	13
1844	17
1844	11
1844	11
1844	5
1844	7
1844	7
1844	11
1844	14
1844	13
1844	14
1845	18
1845	16
1845	13
1845	5
1845	4
1845	4
1845	17
1845	12
1845	15
1845	5
1845	13
1845	8
1845	4
1845	12
1845	10
1845	12
1845	7
1845	7
1845	8
1845	5
1845	15
1845	13
1845	15
1845	8
1845	11
1845	28
1845	5
1845	15
1845	15
1845	15
1845	12
1845	9
1845	7
1845	20
1845	14
1845	9
1845	12
1845	10
1845	14
1845	4
1845	12
1845	13
1845	7
1845	4
1845	5
1845	13
1845	5
1845	14
1845	15
1845	11
1845	4
1845	9
1845	4
1845	7
1845	13
1845	3
1845	14
1845	5
1845	11
1845	5
1845	7
1845	14
1845	7
1845	5
1845	6
1845	13
1845	6
1845	6
1845	17
1845	10
1845	4
1845	12
1845	10
1845	11
1845	12
1845	12
1845	16
1845	12
1845	6
1845	7
1845	12
1845	4
1845	14
1845	13
1845	13
1845	15
1845	4
1845	13
1845	12
1845	21
1845	11
1845	8
1845	19
1845	7
1845	9
1845	14
1845	15
1845	14
1845	14
1846	11
1846	5
1846	4
1846	17
1846	13
1846	13
1846	20
1846	20
1846	6
1846	13
1846	14
1846	13
1846	7
1846	7
1846	13
1846	14
1846	4
1846	5
1846	19
1846	7
1846	6
1846	7
1846	8
1846	12
1846	19
1846	12
1846	12
1846	6
1846	10
1846	11
1846	20
1846	10
1846	11
1846	249
1846	4
1846	6
1846	11
1846	10
1846	9
1846	6
1846	5
1846	10
1846	16
1846	16
1846	8
1846	14
1846	4
1846	7
1846	4
1846	6
1846	8
1846	7
1846	38
1846	9
1846	7
1846	12
1846	10
1846	5
1846	4
1846	20
1846	15
1846	11
1846	20
1846	3
1846	12
1846	7
1846	8
1846	9
1846	11
1846	5
1846	7
1846	3
1846	4
1846	16
1846	8
1846	5
1846	12
1846	7
1846	4
1846	5
1846	18
1846	13
1846	5
1846	7
1846	5
1846	12
1846	11
1846	23
1846	4
1846	4
1846	5
1846	7
1846	10
1846	20
1846	5
1846	4
1846	12
1846	14
1846	5
1846	4
1846	5
1846	7
1846	5
1846	15
1846	4
1846	8
1846	4
1846	13
1846	4
1846	5
1846	4
1846	14
1846	17
1846	14
1846	4
1846	11
1846	5
1846	21
1846	12
1846	13
1846	9
1846	7
1846	9
1846	9
1846	5
1846	15
1846	9
1846	14
1846	9
1846	5
1846	10
1846	10
1846	4
1846	10
1846	11
1846	4
1846	7
1846	9
1846	10
1847	7
1847	11
1847	15
1847	15
1847	14
1847	4
1847	14
1847	13
1847	4
1847	8
1847	5
1847	5
1847	3
1847	5
1847	5
1847	10
1847	5
1847	8
1847	9
1847	8
1847	5
1847	6
1847	13
1847	15
1847	9
1847	14
1847	15
1847	19
1847	9
1847	8
1847	10
1847	9
1847	15
1847	10
1847	8
1847	9
1847	20
1847	7
1847	9
1847	9
1847	12
1847	10
1847	7
1847	7
1847	7
1847	7
1847	5
1847	7
1847	5
1847	9
1847	20
1847	7
1847	8
1847	9
1847	5
1847	6
1847	11
1847	18
1847	6
1847	8
1847	9
1847	5
1847	10
