year	delta
1859	8
1859	7
1859	6
1859	5
1859	8
1859	9
1859	7
1859	5
1859	5
1859	7
1859	4
1859	5
1859	4
1859	4
1859	4
1859	5
1859	4
1859	5
1859	3
1859	8
1859	9
1859	9
1859	4
1859	3
1859	10
1859	9
1859	4
1859	4
1859	8
1859	8
1859	5
1859	4
1859	5
1859	8
1859	8
1859	9
1859	5
1859	6
1859	4
1859	3
1859	6
1859	8
1859	8
1859	7
1859	7
1859	5
1859	9
1859	7
1859	7
1859	6
1859	9
1859	9
1859	6
1859	9
1860	5
1860	9
1860	10
1860	8
1860	7
1860	4
1860	9
1860	8
1860	9
1860	8
1860	5
1860	4
1860	8
1860	8
1860	8
1860	7
1860	4
1860	8
1860	4
1860	4
1860	9
1860	7
1860	8
1860	5
1860	7
1860	5
1860	4
1860	45
1860	11
1860	4
1860	44
1860	9
1860	7
1860	6
1860	7
1860	3
1860	7
1860	9
1860	8
1860	8
1860	7
1860	4
1860	9
1860	7
1860	5
1860	6
1860	4
1860	7
1860	9
1860	5
1860	5
1860	10
1860	9
1860	9
1860	10
1860	10
1860	10
1860	9
1860	5
1860	5
1860	10
1860	13
1860	9
1860	8
1860	4
1860	9
1860	8
1860	4
1860	5
1860	8
1860	7
1860	8
1860	6
1860	8
1860	4
1860	10
1860	8
1860	8
1860	6
1860	5
1860	7
1860	8
1860	4
1860	7
1860	11
1860	7
1860	5
1860	7
1860	6
1860	9
1860	35
1860	4
1860	8
1860	21
1860	4
1860	9
1860	8
1860	10
1860	10
1860	6
1860	7
1860	4
1860	9
1860	4
1860	10
1860	9
1860	7
1860	9
1860	7
1860	4
1860	8
1860	8
1860	9
1860	9
1860	8
1860	7
1860	5
1860	9
1860	8
1860	6
1860	8
1860	8
1860	9
1860	8
1860	9
1860	9
1860	11
1860	8
1860	10
1860	8
1860	7
1860	4
1860	6
1860	7
1860	8
1860	9
1860	9
1860	9
1860	8
1860	9
1860	8
1860	7
1860	8
1860	9
1860	4
1860	13
1860	5
1860	8
1860	9
1860	7
1860	7
1860	9
1860	9
1860	9
1860	7
1860	8
1860	10
1860	9
1860	9
1860	17
1860	6
1860	14
1860	11
1860	5
1860	7
1860	14
1860	7
1860	9
1860	10
1860	11
1860	5
1860	8
1860	5
1860	9
1860	6
1860	10
1860	10
1860	12
1860	11
1860	10
1861	11
1861	6
1861	3
1861	7
1861	3
1861	12
1861	3
1861	6
1861	3
1861	10
1861	4
1861	4
1861	10
1861	8
1861	3
1861	3
1861	8
1861	5
1861	9
1861	5
1861	3
1861	3
1861	3
1861	9
1861	7
1861	3
1861	4
1861	3
1861	8
1861	6
1861	5
1861	8
1861	4
1862	4
1862	10
1862	5
1862	3
1862	10
1862	4
1862	4
1862	12
1862	8
1862	10
1862	10
1862	10
1862	3
1862	10
1862	4
1862	8
1862	9
1862	6
1862	7
1862	4
1862	11
1862	9
1862	3
1862	7
1862	3
1862	9
1862	4
1862	9
1862	4
1862	9
1862	8
1862	13
1862	11
1862	9
1862	8
1862	10
1862	7
1862	10
1862	7
1862	11
1862	10
1862	10
1862	8
1862	9
1862	9
1862	9
1862	8
1862	5
1862	4
1862	8
1862	3
1862	9
1863	3
1863	10
1863	3
1863	7
1863	9
1863	4
1863	3
1863	7
1863	10
1863	4
1863	10
1863	3
1863	4
1863	3
1863	12
1863	6
1863	6
1863	3
1863	9
1863	11
1863	10
1863	17
1863	9
1863	9
1863	4
1863	4
1863	3
1864	13
1864	7
1864	3
1864	4
1864	8
1864	3
1864	3
1864	7
1864	3
1864	3
1864	4
1864	4
1864	3
1864	3
1864	4
1864	3
1865	5
1865	3
1865	3
1865	3
1865	3
1865	3
1865	3
1865	12
1865	4
1865	2
1865	3
1865	2
1865	3
1865	3
1865	8
1865	8
1865	4
1865	4
1865	3
1865	2
1866	2
1866	5
1866	5
1866	11
1866	3
1866	3
1866	5
1867	8
1867	16
1867	32
1867	7
1867	8
1867	12
1867	7
1867	3
1867	3
1867	3
1867	3
1867	16
1867	3
1868	2
1868	6
1868	3
1868	6
1868	3
1868	11
1868	7
1868	4
1868	3
1868	7
1868	6
1868	6
1868	7
1868	9
1868	7
1868	6
1868	7
1868	3
1868	6
1868	8
1869	5
1869	10
1869	3
1869	7
1869	3
1869	3
1869	6
1869	6
1869	8
1869	8
1869	3
1869	6
1869	3
1869	7
1869	6
1869	3
1869	3
1869	5
1869	2
1869	3
1869	3
1869	3
1869	2
1869	2
1869	8
1870	2
1870	2
1870	6
1870	2
1870	8
1870	5
1870	2
1870	6
1870	6
1870	7
1870	7
1870	9
1870	2
1870	17
1870	8
1870	11
1870	10
1870	9
1870	7
1870	7
1870	6
1870	3
1870	8
1870	3
1870	2
1870	3
1870	2
1870	6
1870	8
1870	2
1871	2
1871	2
1871	2
1871	4
1871	4
1871	2
1871	4
1871	7
1871	1
1871	3
1871	2
1871	2
1871	4
1871	2
1871	7
1871	3
1871	11
1871	8
1871	6
1871	4
1871	3
1871	9
1871	3
1871	2
1871	14
1871	2
1871	8
1871	3
1871	8
1871	7
1871	2
1871	6
1871	3
1871	3
1871	3
1871	3
1871	2
1871	2
1871	2
1871	2
1871	5
1871	2
1871	2
1871	2
1871	2
1871	2
1871	5
1871	2
1872	2
1872	2
1872	4
1872	2
1872	3
1872	3
1872	2
1872	3
1872	7
1872	2
1872	2
1872	5
1872	2
1872	2
1872	6
1872	2
1872	6
1872	2
1872	4
1872	2
1872	2
1872	2
1872	2
1872	5
1872	3
1872	2
1872	2
1872	7
1872	6
1872	8
1872	6
1872	2
1872	2
1872	2
1872	2
1872	2
1872	2
1873	25
1873	2
1873	5
1873	4
1873	6
1873	6
1873	5
1873	6
1873	5
1873	2
1873	5
1873	6
1873	3
1873	2
1873	5
1873	7
1873	3
1873	3
1873	4
1873	6
1873	3
1873	6
1873	5
1873	6
1873	3
1873	5
1873	3
1873	6
1873	3
1873	4
1873	4
1873	6
1873	5
1873	3
1873	3
1873	3
1873	7
1873	3
1873	3
1873	6
1873	6
1873	3
1873	7
1873	5
1873	3
1873	3
1873	3
1873	3
1873	3
1873	3
1873	6
1873	3
1873	2
1873	3
1873	3
1873	3
1873	4
1873	3
1873	3
1873	5
1873	5
1873	3
1873	2
1873	6
1873	10
1874	3
1874	3
1874	2
1874	7
1874	4
1874	3
1874	7
1874	3
1874	7
1874	6
1874	4
1874	3
1874	6
1874	3
1874	6
1874	3
1874	6
1874	3
1874	3
1874	3
1874	5
1874	7
1874	3
1874	10
1874	3
1874	6
1874	7
1874	6
1874	5
1874	3
1874	3
1874	9
1874	3
1874	3
1874	5
1874	7
1874	3
1874	8
1874	3
1874	3
1874	5
1874	4
1874	7
1874	6
1874	5
1874	3
1874	5
1874	3
1874	7
1874	3
1874	2
1874	7
1874	3
1874	3
1874	3
1874	3
1874	4
1874	3
1874	7
1874	6
1874	6
1874	9
1874	5
1874	3
1874	6
1874	3
1874	3
1874	4
1875	3
1875	3
1875	2
1875	3
1875	6
1875	5
1875	6
1875	3
1875	7
1875	3
1875	4
1875	3
1875	6
1875	6
1875	6
1875	8
1876	4
1876	3
1876	7
1876	8
1876	6
1876	4
1876	1
1876	4
1876	5
1876	5
1876	5
1876	3
1876	5
1876	5
1876	4
1876	3
1876	5
1876	6
1876	5
1876	5
1876	6
1877	8
1877	7
1877	5
1877	2
1877	5
1877	5
1877	5
1877	6
1878	3
1878	3
1878	3
1878	6
1878	3
1878	2
1878	3
1878	4
1878	2
1878	2
1878	6
1878	6
1878	12
1879	2
1879	3
1879	2
1879	5
1879	2
1879	3
1879	5
1879	2
1879	3
1879	2
1879	2
1879	4
1879	5
1879	2
1879	4
1879	5
1879	3
1879	2
1880	2
1880	3
1880	6
1880	2
1880	7
1880	3
1880	2
1880	2
1880	2
1881	3
1881	2
1881	4
1881	3
1881	4
1881	2
1881	3
1883	1
1883	2
1883	3
1883	2
1883	1
1883	2
1883	3
1883	2
1883	2
1883	3
1884	2
1884	1
1884	1
1884	1
1884	1
1884	2
1884	3
1884	3
1884	2
1884	7
1884	2
1884	2
1884	1
1884	1
1884	2
1884	2
1884	2
1884	1
1884	1
1884	3
1884	1
1884	2
1884	1
1884	3
1884	2
1884	1
1884	2
1884	2
1884	1
1884	1
1884	1
1885	1
1885	2
1885	2
1885	3
1885	1
1885	1
1885	2
1885	2
1885	6
1885	4
1885	2
1885	2
1885	2
1886	3
1886	1
1886	5
1886	3
1886	2
1886	2
1886	3
1886	3
1887	2
1887	4
1887	3
1887	2
1888	2
1888	3
1888	1
1888	3
1888	1
1888	5
1888	3
1888	3
1888	1
1888	2
1888	3
1888	1
1888	3
