year	delta
1827	14
1827	17
1827	20
1827	20
1827	17
1827	19
1827	19
1827	21
1827	17
1827	21
1827	17
1827	28
1827	18
1827	14
1827	17
1827	14
1828	20
1828	21
1828	18
1828	21
1828	23
1828	28
1828	21
1828	14
1828	18
1828	17
1828	18
1828	17
1828	21
1828	18
1828	18
1828	20
1828	21
1828	19
1828	20
1828	25
1828	18
1828	21
1828	22
1828	23
1828	21
1828	20
1828	21
1828	21
1828	21
1828	21
1828	18
1828	18
1828	22
1828	18
1828	20
1828	16
1828	13
1828	13
1828	15
1828	17
1828	15
1828	13
1828	16
1828	17
1828	14
1828	15
1828	18
1828	16
1828	15
1828	15
1828	12
1828	16
1828	16
1828	13
1828	17
1828	16
1828	15
1828	17
1828	20
1828	14
1828	14
1828	16
1828	15
1828	14
1828	16
1828	15
1828	17
1828	13
1828	18
1828	23
1828	19
1828	15
1828	22
1828	16
1828	14
1828	16
1828	13
1828	15
1828	16
1828	46
1828	16
1828	17
1828	14
1828	13
1828	14
1828	16
1828	16
1828	15
1828	13
1828	13
1828	17
1828	16
1828	14
1828	17
1828	15
1828	15
1828	16
1828	16
1828	14
1828	14
1828	16
1828	15
1828	15
1828	17
1828	18
1828	16
1828	13
1828	15
1828	17
1828	16
1828	16
1828	20
1828	16
1828	17
1828	15
1828	16
1828	17
1828	17
1828	18
1828	15
1828	17
1828	18
1828	17
1828	19
1828	15
1828	19
1828	17
1828	14
1828	16
1828	22
1828	18
1828	19
1828	18
1828	14
1828	16
1828	18
1828	17
1828	20
1828	18
1828	15
1829	18
1829	19
1829	18
1829	20
1829	18
1829	17
1829	17
1829	19
1829	19
1829	19
1829	18
1829	16
1829	18
1829	17
1829	19
1829	18
1829	18
1829	16
1829	17
1829	18
1829	19
1829	18
1829	19
1829	16
1829	18
1829	18
1829	16
1829	17
1829	19
1829	18
1829	16
1829	15
1829	24
1829	19
1829	18
1829	16
1829	17
1829	17
1829	20
1829	15
1829	17
1829	15
1829	15
1829	15
1829	17
1829	15
1829	14
1829	14
1829	15
1829	14
1829	17
1829	16
1829	15
1829	17
1829	17
1829	14
1829	15
1829	14
1829	13
1829	14
1829	13
1829	15
1829	16
1829	13
1829	14
1829	14
1829	13
1829	17
1829	17
1829	16
1829	13
1829	13
1829	14
1829	15
1829	14
1829	13
1829	13
1829	14
1829	17
1829	16
1829	16
1829	13
1829	14
1829	14
1829	16
1829	16
1829	14
1829	16
1829	15
1829	15
1829	15
1829	17
1829	15
1829	15
1829	17
1829	13
1829	14
1829	17
1829	15
1829	16
1829	14
1829	15
1829	14
1829	13
1829	15
1829	14
1829	15
1829	15
1829	18
1829	15
1829	15
1829	15
1829	17
1829	14
1829	16
1829	14
1829	17
1829	16
1829	18
1829	18
1829	16
1829	18
1829	17
1829	21
1829	15
1829	17
1829	17
1829	16
1829	15
1829	15
1830	16
1830	15
1830	18
1830	18
1830	19
1830	15
1830	18
1830	16
1830	16
1830	15
1830	18
1830	16
1830	18
1830	18
1830	19
1830	16
1830	18
1830	16
1830	17
1830	17
1830	15
1830	18
1830	18
1830	15
1830	17
1830	14
1830	17
1830	18
1830	18
1830	14
1830	13
1830	17
1830	18
1830	16
1830	15
1830	17
1830	13
1830	14
1830	17
1830	13
1830	14
1830	17
1830	15
1830	90
1830	15
1830	13
1830	15
1830	14
1830	17
1830	14
1830	16
1830	17
1830	17
1830	13
1830	14
1830	13
1830	14
1830	15
1830	14
1830	14
1830	13
1830	17
1830	12
1830	14
1830	13
1830	13
1830	14
1830	21
1830	12
1830	14
1830	16
1830	13
1830	16
1830	16
1830	15
1830	13
1830	15
1830	16
1830	14
1830	14
1830	13
1830	14
1830	16
1830	13
1830	15
1830	14
1830	13
1830	14
1830	16
1830	13
1830	15
1830	15
1830	14
1830	14
1830	13
1830	14
1830	14
1830	15
1830	15
1830	13
1830	13
1830	15
1830	14
1830	15
1830	15
1830	13
1830	15
1830	15
1830	14
1830	13
1830	15
1830	13
1830	15
1830	13
1830	13
1830	13
1830	15
1830	14
1830	15
1830	15
1830	15
1830	17
1830	16
1830	17
1830	18
1830	16
1830	15
1830	17
1830	16
1830	18
1830	17
1830	18
1830	18
1831	16
1831	15
1831	18
1831	19
1831	15
1831	15
1831	16
1831	17
1831	16
1831	18
1831	17
1831	15
1831	18
1831	18
1831	16
1831	14
1831	17
1831	16
1831	14
1831	16
1831	17
1831	14
1831	17
1831	15
1831	15
1831	18
1831	13
1831	15
1831	14
1831	14
1831	15
1831	18
1831	17
1831	18
1831	19
1831	15
1831	19
1831	15
1831	17
1831	15
1831	15
1831	13
1831	15
1831	14
1831	13
1831	16
1831	13
1831	15
1831	13
1831	13
1831	14
1831	13
1831	13
1831	14
1831	17
1831	13
1831	14
1831	13
1831	16
1831	13
1831	15
1831	19
1831	13
1831	14
1831	12
1831	17
1831	13
1831	13
1831	13
1831	13
1831	13
1831	14
1831	15
1831	15
1831	14
1831	13
1831	15
1831	13
1831	16
1831	15
1831	14
1831	13
1831	18
1831	13
1831	15
1831	13
1831	13
1831	14
1831	15
1831	15
1831	14
1831	16
1831	15
1831	14
1831	16
1831	13
1831	14
1831	15
1831	15
1831	15
1831	14
1831	16
1831	15
1831	15
1831	16
1831	15
1831	17
1831	16
1831	15
1831	17
1831	16
1831	18
1831	16
1831	15
1831	17
1831	15
1831	15
1831	14
1831	15
1831	15
1831	9
1831	17
1831	16
1831	16
1832	18
1832	15
1832	16
1832	16
1832	15
1832	18
1832	15
1832	14
1832	17
1832	16
1832	14
1832	16
1832	19
1832	15
1832	16
1832	17
1832	15
1832	15
1832	18
1832	17
1832	17
1832	17
1832	16
1832	15
1832	17
1832	16
1832	15
1832	14
1832	16
1832	15
1832	17
1832	13
1832	15
1832	15
1832	15
1832	14
1832	16
1832	15
1832	14
1832	16
1832	15
1832	17
1832	15
1832	15
1832	13
1832	14
1832	13
1832	16
1832	15
1832	14
1832	14
1832	14
1832	16
1832	15
1832	13
1832	15
1832	16
1832	16
1832	13
1832	13
1832	14
1832	14
1832	23
1832	13
1832	15
1832	17
1832	13
1832	14
1832	16
1832	12
1832	14
1832	15
1832	14
1832	15
1832	14
1832	13
1832	13
1832	16
1832	16
1832	13
1832	13
1832	15
1832	15
1832	13
1832	13
1832	15
1832	15
1832	13
1832	13
1832	15
1832	13
1832	14
1832	13
1832	17
1832	13
1832	12
1832	15
1832	13
1832	20
1832	14
1832	13
1832	13
1832	14
1832	13
1832	15
1832	13
1832	15
1832	16
1832	14
1832	16
1832	15
1832	18
1832	13
1832	15
1832	15
1832	14
1832	15
1832	14
1832	15
1832	15
1832	14
1832	15
1832	15
1832	14
1832	15
1832	17
1832	15
1832	14
1832	13
1832	15
1832	15
1833	17
1833	15
1833	14
1833	15
1833	16
1833	15
1833	15
1833	13
1833	15
1833	15
1833	14
1833	16
1833	17
1833	15
1833	15
1833	17
1833	15
1833	18
1833	13
1833	15
1833	17
1833	22
1833	15
1833	17
1833	13
1833	14
1833	16
1833	18
1833	14
1833	16
1833	14
1833	14
1833	14
1833	13
1833	14
1833	14
1833	13
1833	14
1833	14
1833	13
1833	18
1833	14
1833	14
1833	13
1833	14
1833	14
1833	13
1833	14
1833	13
1833	14
1833	14
1833	17
1833	15
1833	14
1833	13
1833	17
1833	15
1833	14
1833	14
1833	16
1833	15
1833	14
1833	13
1833	16
1833	14
1833	15
1833	13
1833	14
1833	15
1833	14
1833	16
1833	11
1833	14
1833	13
1833	11
1833	14
1833	13
1833	15
1833	14
1833	15
1833	14
1833	12
1833	12
1833	11
1833	13
1833	9
1833	12
1833	11
1833	13
1833	15
1833	15
1833	14
1833	15
1833	13
1833	13
1833	12
1833	11
1833	41
1833	12
1833	13
1833	12
1833	7
1833	9
1833	11
1833	14
1833	13
1833	12
1833	11
1833	13
1833	12
1833	11
1833	15
1833	12
1833	13
1833	12
1833	15
1833	15
1833	13
1833	15
1833	15
1834	16
1834	12
1834	14
1834	12
1834	12
1834	15
1834	17
1834	12
1834	15
1834	13
1834	13
1834	14
1834	12
1834	14
1834	12
1834	13
1834	14
1834	24
1834	12
1834	15
1834	12
1834	13
1834	15
1834	14
1834	14
1834	12
1834	13
1834	13
1834	12
1834	13
1834	15
1834	12
1834	13
1834	13
1834	14
1834	11
1834	11
1834	13
1834	12
1834	11
1834	14
