year	delta
1850	18
1850	21
1850	20
1850	18
1850	24
1850	19
1850	19
1850	31
1850	16
1850	20
1850	21
1850	24
1850	28
1850	22
1850	24
1850	23
1850	35
1850	26
1850	27
1850	26
1850	19
1850	25
1851	23
1851	24
1851	24
1851	24
1851	31
1851	23
1851	26
1851	27
1851	52
1851	24
1851	24
1851	23
1851	26
1851	16
1851	16
1851	24
1851	16
1851	21
1851	21
1851	17
1851	20
1851	17
1851	20
1851	24
1851	17
1851	22
1851	19
1851	15
1851	21
1851	17
1851	24
1851	23
1851	23
1851	20
1851	16
1851	14
1852	26
1852	18
1852	17
1852	14
1852	17
1852	14
1852	16
1852	20
1852	18
1852	17
1852	15
1852	21
1852	14
1852	16
1852	16
1852	16
1852	17
1852	22
1852	15
1852	20
1852	15
1852	20
1852	16
1852	16
1852	16
1852	21
1852	20
1852	18
1852	16
1852	20
1852	28
1852	29
1852	14
1852	18
1852	20
1852	21
1852	20
1852	16
1852	18
1852	20
1852	16
1852	24
1852	19
1852	20
1852	20
1852	16
1852	20
1852	16
1852	18
1852	20
1852	16
1852	19
1852	14
1852	17
1852	21
1852	14
1852	23
1852	16
1853	21
1853	21
1853	19
1853	13
1853	16
1853	21
1853	20
1853	18
1853	20
1853	18
1853	18
1853	21
1853	22
1853	20
1853	19
1853	16
1853	21
1853	22
1853	21
1853	25
1853	16
1853	29
1853	20
1853	22
1853	18
1853	16
1853	16
1853	18
1853	22
1853	16
1853	16
1853	19
1853	18
1853	20
1853	19
1853	18
1853	16
1853	17
1853	19
1853	18
1853	19
1853	19
1853	6
1853	22
1853	22
1853	19
1853	8
1853	16
1853	16
1853	20
1853	16
1853	17
1853	18
1853	18
1853	19
1853	18
1853	18
1853	16
1853	19
1853	16
1853	21
1853	18
1853	18
1853	21
1853	16
1853	17
1853	16
1853	21
1853	17
1853	16
1853	15
1853	18
1853	17
1853	18
1853	28
1853	16
1853	17
1853	19
1853	16
1853	16
1853	17
1853	21
1853	14
1853	15
1853	16
1853	15
1853	17
1853	16
1853	18
1853	19
1853	16
1853	19
1853	18
1853	14
1853	20
1853	19
1853	16
1853	18
1853	19
1853	21
1853	17
1853	18
1853	17
1853	23
1854	19
1854	19
1854	17
1854	21
1854	17
1854	18
1854	20
1854	21
1854	21
1854	17
1854	18
1854	22
1854	21
1854	17
1854	20
1854	25
1854	18
1854	16
1854	31
1854	22
1854	21
1854	17
1854	17
1854	16
1854	21
1854	17
1854	19
1854	21
1854	18
1854	20
1854	18
1854	16
1854	21
1854	17
1854	18
1854	19
1854	23
1854	17
1854	18
1854	22
1854	19
1854	19
1854	27
1854	21
1854	20
1854	19
1854	20
1854	17
1854	18
1854	23
1854	17
1854	18
1854	20
1854	19
1854	15
1854	16
1854	15
1854	19
1854	20
1854	19
1854	17
1854	18
1854	15
1854	19
1854	16
1854	9
1854	18
1854	17
1854	16
1854	18
1854	18
1854	14
1854	17
1854	18
1854	18
1854	18
1854	17
1854	11
1854	19
1854	14
1854	21
1854	15
1854	23
1854	16
1854	16
1854	15
1854	19
1854	16
1854	16
1854	15
1854	24
1854	16
1854	25
1854	16
1854	20
1854	23
1854	22
1854	18
1854	16
1854	19
1854	16
1854	17
1854	16
1854	19
1854	16
1854	16
1854	15
1854	16
1854	15
1854	19
1854	17
1854	15
1854	17
1854	14
1854	15
1854	17
1854	15
1854	15
1854	18
1854	15
1854	18
1854	19
1854	20
1854	16
1854	15
1854	16
1854	21
1854	18
1854	15
1854	15
1854	17
1854	14
1854	18
1854	19
1854	16
1854	17
