year	delta
1863	5
1863	16
1863	5
1863	16
1863	4
1863	16
1863	5
1863	4
1863	7
1863	3
1863	5
1863	17
1863	18
1863	16
1863	7
1863	3
1863	15
1863	15
1863	17
1863	15
1863	15
1863	5
1863	16
1863	3
1863	3
1863	6
1863	17
1863	14
1863	24
1863	6
1863	4
1863	6
1863	9
1864	6
1864	3
1864	3
1864	20
1864	14
1864	15
1864	4
1864	6
1864	18
1864	8
1864	9
1864	8
1864	17
1864	1
1864	6
1864	8
1864	10
1864	7
1865	7
1865	17
1865	11
1865	9
1865	334
1865	4
1865	6
1865	8
1865	3
1865	5
1865	21
1865	18
1866	21
1866	16
1866	7
1866	5
1866	18
1866	24
1866	17
1866	5
1866	17
1866	4
1866	9
1866	12
1866	20
1867	8
1867	5
1867	6
1867	5
1867	12
1867	7
1867	15
1867	16
1867	17
1867	5
1867	14
1867	30
1867	2
1867	3
1867	9
1867	5
1867	7
1867	19
1867	12
1867	22
1867	10
1867	1
1867	16
1867	16
1868	12
1868	25
1868	19
1868	14
1868	14
1868	3
1868	13
1868	9
1868	16
1868	21
1868	14
1868	15
1868	26
1868	13
1868	13
1868	13
1869	13
1869	12
1869	14
1869	13
1869	14
1869	14
1869	13
1869	13
1869	13
1869	13
1869	13
1869	22
1869	1
1870	15
1870	17
1870	17
1870	14
1870	15
1870	14
1870	16
1870	6
1870	14
1870	15
1870	16
1870	14
1870	15
1870	16
1870	15
1870	16
1870	14
1870	16
1870	14
1870	16
1870	14
1870	17
1870	14
1870	14
1870	17
1871	16
1871	14
1871	16
1871	19
1871	14
1871	15
1871	16
1871	17
1871	14
1871	16
1871	14
1871	14
1871	14
1871	16
1871	15
1871	15
1871	15
1871	14
1871	17
1871	14
1871	14
1871	17
1871	15
1871	16
1872	15
1872	15
1872	13
1872	21
1872	16
1872	16
1872	20
1872	16
1872	21
1872	14
1873	1
1873	1
1873	3
1873	1
1873	1
1873	1
1873	1
1873	1
1873	1
1873	1
1873	1
1873	1
1873	1
1873	1
1873	1
1873	1
1873	1
1873	18
1873	1
1873	1
1873	1
1873	20
1873	1
1873	1
1873	1
1873	1
1873	1
1873	1
1873	1
1873	1
1873	1
1873	1
1873	1
1873	1
1873	4
1873	1
1873	1
1873	13
1873	1
1873	1
1873	1
1873	1
1873	1
1873	4
1873	1
1873	1
1873	1
1873	15
1873	1
1873	1
1873	1
1873	1
1873	1
1873	2
1873	1
1873	1
1873	1
1873	2
1873	13
1873	13
1873	13
1873	13
1873	14
1873	14
1873	13
1873	13
1873	15
1873	14
1873	14
1873	13
1873	13
1873	13
1873	18
1873	14
1873	13
1873	13
1873	13
1873	13
1873	14
1873	13
1873	13
1873	14
1873	13
1873	13
1873	13
1873	14
1873	13
1873	13
1873	13
1873	13
1873	13
1873	15
1873	13
1873	13
1873	13
1873	13
1873	28
1873	13
1873	13
1873	13
1873	13
1873	14
1873	13
1873	13
1873	15
1873	13
1873	13
1873	14
1873	13
1873	13
1873	13
1873	13
1873	13
1873	14
1873	13
1873	13
