year	delta
1857	9
1858	15
1858	11
1858	11
1858	23
1858	12
1858	14
1858	14
1858	13
1858	7
1858	13
1858	8
1858	16
1858	9
1858	11
1858	9
1858	10
1858	9
1858	9
1858	16
1858	8
1858	12
1858	11
1858	11
1858	10
1858	7
1858	12
1858	8
1858	10
1858	13
1858	14
1858	10
1858	11
1858	9
1858	9
1858	9
1858	8
1858	39
1858	15
1858	10
1858	8
1858	14
1858	10
1858	10
1858	15
1858	10
1858	8
1858	12
1858	8
1858	7
1858	7
1858	14
1858	8
1858	9
1858	9
1858	8
1858	9
1858	13
1858	14
1858	11
1858	7
1858	8
1858	10
1858	11
1858	10
1858	11
1858	8
1858	9
1858	10
1858	9
1858	10
1858	10
1858	9
1858	12
1858	11
1858	16
1858	11
1858	11
1858	15
1858	11
1859	12
1859	14
1859	16
1859	12
1859	11
1859	21
1859	12
1859	7
1859	11
1859	10
1859	12
1859	10
1859	9
1859	12
1859	14
1859	11
1859	10
1859	13
1859	12
1859	11
1859	11
1859	14
1859	14
1859	9
1859	10
1859	15
1859	13
1859	15
1859	13
1859	8
1859	13
1859	10
1859	11
1859	8
1859	10
1859	9
1859	7
1859	9
1859	11
1859	10
1859	6
1859	12
1859	13
1859	10
1859	8
1859	20
1859	11
1859	12
1859	8
1859	8
1859	13
1859	12
1859	13
1859	12
1859	10
1859	12
1859	13
1859	13
1859	11
1859	10
1859	12
1859	10
1859	9
1859	11
1859	12
1859	11
1859	11
1859	11
1859	11
1859	12
1859	10
1859	11
1859	10
1859	9
1859	11
1859	11
1859	11
1859	13
1859	7
1859	7
1859	5
1859	8
1859	11
1859	13
1859	12
1859	4
1859	13
1859	13
1859	12
1859	11
1859	12
1859	11
1860	9
1860	15
1860	13
1860	13
1860	8
1860	13
1860	8
1860	12
1860	8
1860	10
1860	8
1860	8
1860	11
1860	10
1860	11
1860	13
1860	8
1860	7
1860	13
1860	11
1860	10
1860	11
1860	15
1860	11
1860	12
1860	11
1860	8
1860	8
1860	14
1860	12
1860	6
1860	13
1860	13
1860	11
1860	7
1860	5
1860	10
1860	10
1860	10
1860	7
1860	13
1860	14
1860	4
1860	12
1860	14
1860	11
1860	12
1860	12
1860	11
1860	13
1860	12
1860	12
1860	12
1860	11
1860	13
1860	13
1860	11
1860	2
1860	11
1860	12
1860	11
1860	11
1860	11
1860	7
1860	12
1860	8
1860	11
1860	10
1860	10
1860	14
1860	10
1860	9
1860	12
1860	13
1860	7
1861	21
1861	15
1861	4
1861	5
1861	8
1861	8
1861	11
1861	11
1861	12
1861	9
1861	15
1862	9
1862	12
1862	4
1862	10
1862	10
1862	10
1862	7
1862	4
1862	12
1862	12
1862	10
1862	30
1862	11
1863	5
1863	13
1863	9
1863	8
1863	5
1863	4
1863	4
1863	4
1863	4
1863	4
1863	8
1863	15
1863	4
1863	12
1863	3
1863	8
1863	14
1863	4
1863	5
1863	4
1863	4
1863	4
1863	10
1863	4
1863	9
1864	4
1864	4
1864	11
1864	14
1864	10
1864	15
1864	11
1864	10
1864	13
1864	9
1864	12
1864	4
1864	9
1864	8
1864	15
1864	13
1864	13
1864	9
1864	3
1864	3
1864	7
1864	3
1864	9
1865	8
1865	10
1865	3
1865	7
1865	3
1865	9
1865	9
1865	3
1865	12
1865	3
1865	3
1865	3
1865	8
1865	7
1865	8
1866	2
1866	11
1866	11
1866	11
1866	7
1866	7
1866	12
1867	2
1867	14
1867	2
1867	7
1867	5
1867	12
1867	14
1867	3
1867	2
1867	3
1867	3
1867	5
1867	11
1867	6
1867	17
1867	3
1868	6
1868	2
1868	3
1868	2
1868	3
1868	4
1868	6
1868	3
1868	3
1868	8
1868	8
1868	9
1868	13
1868	8
1868	15
1868	4
1868	4
1868	9
1868	7
1868	2
1868	3
1868	4
1868	12
1868	10
1868	1
1868	3
1868	1
1869	1
1869	3
1869	8
1869	10
1869	3
1869	3
1869	11
1869	5
1869	10
1869	11
1870	2
1870	8
1870	9
1870	3
1870	7
1870	18
1871	11
1871	5
1871	3
1871	3
1871	8
1871	2
1871	3
1871	2
1871	7
1871	2
1871	7
1871	2
1871	2
1871	9
1871	3
1871	2
1871	3
1871	2
1871	1
1871	3
1871	2
1871	1
1871	8
1871	12
1871	3
1871	3
1871	16
1872	2
1872	12
1872	21
1872	2
1872	2
1872	12
1872	4
1872	3
1872	2
1872	2
1872	7
1872	1
1872	9
1872	1
1872	3
1873	1
1873	1
1873	11
1873	3
1873	4
1873	9
1873	3
1874	2
1874	10
1874	8
1874	8
1874	12
1874	3
1874	3
1874	3
1875	7
1875	3
1875	11
1875	2
1875	6
1875	8
1875	6
1875	1
1875	2
1875	1
1875	1
1875	6
1876	3
1876	3
1876	3
1876	3
1876	19
1876	17
1877	2
1877	5
1877	7
1877	8
1878	4
1878	8
1878	2
1878	2
1878	2
1878	3
1878	1
1879	2
1879	3
1879	2
1879	2
1879	8
1880	2
1880	1
1880	3
1880	2
1880	2
1880	4
1880	11
1880	6
1880	6
1880	4
1880	2
1880	3
1881	3
1881	3
1881	3
1881	4
1881	6
1881	7
1881	3
1881	1
1883	15
1883	2
1883	3
1883	2
1883	6
1883	2
1883	1
1884	2
1884	7
1884	1
1884	2
1884	1
1884	1
1884	3
1885	4
1885	1
1885	1
1885	7
1885	6
1886	1
1886	2
1886	2
1887	1
1887	2
1887	3
1887	5
1887	1
1887	2
1887	4
1887	6
1887	1
1887	2
1887	1
1887	2
1887	1
1887	7
1888	1
1888	3
1888	2
1888	1
1888	1
1888	1
1888	6
1888	2
1888	1
1888	1
1888	4
1888	4
1888	3
1888	2
